Name	File	Value	Tag
 ניצן מייזל שלמה	Max_100/891_ניצן_(מייזל)_שלמה.txt	מאזנייםס"ה	I_PERS
 ניצן מייזל שלמה	Max_100/891_ניצן_(מייזל)_שלמה.txt	ירון	I_PERS
 ניצן מייזל שלמה	Max_100/891_ניצן_(מייזל)_שלמה.txt	דן	I_PERS
 ניצן מייזל שלמה	Max_100/891_ניצן_(מייזל)_שלמה.txt	ירושלים	I_LOC
 ניצן מייזל שלמה	Max_100/891_ניצן_(מייזל)_שלמה.txt	מוסד	I_PERS
 ניצן מייזל שלמה	Max_100/891_ניצן_(מייזל)_שלמה.txt	ביאליק	I_PERS
 ניצן מייזל שלמה	Max_100/891_ניצן_(מייזל)_שלמה.txt	ניצן	I_PERS
 ניצן מייזל שלמה	Max_100/891_ניצן_(מייזל)_שלמה.txt	שלמה	I_PERS
 ניצן מייזל שלמה	Max_100/891_ניצן_(מייזל)_שלמה.txt	ס"ז	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	תל	I_LOC
 חלפי רחל	Max_100/604_חלפי_רחל.txt	דן	I_ORG
 חלפי רחל	Max_100/604_חלפי_רחל.txt	מירון	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	תל	I_LOC
 חלפי רחל	Max_100/604_חלפי_רחל.txt	אביב	I_LOC
 חלפי רחל	Max_100/604_חלפי_רחל.txt	אמה	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	מרים	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	ברוך	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	אביה	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	שמשון	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	תל	I_LOC
 חלפי רחל	Max_100/604_חלפי_רחל.txt	אביב	I_LOC
 חלפי רחל	Max_100/604_חלפי_רחל.txt	אברהם	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	עברית	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	ירושלים	I_LOC
 חלפי רחל	Max_100/604_חלפי_רחל.txt	אנגלית	I_LOC
 חלפי רחל	Max_100/604_חלפי_רחל.txt	קול	I_ORG
 חלפי רחל	Max_100/604_חלפי_רחל.txt	ישראל	I_ORG
 חלפי רחל	Max_100/604_חלפי_רחל.txt	ידוכין	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	תיאטרון	I_ORG
 חלפי רחל	Max_100/604_חלפי_רחל.txt	ארץ	I_LOC
 חלפי רחל	Max_100/604_חלפי_רחל.txt	ברית	I_LOC
 חלפי רחל	Max_100/604_חלפי_רחל.txt	אוניברסיטה	I_ORG
 חלפי רחל	Max_100/604_חלפי_רחל.txt	רקלי	I_ORG
 חלפי רחל	Max_100/604_חלפי_רחל.txt	בלס	I_LOC
 חלפי רחל	Max_100/604_חלפי_רחל.txt	אנג'לס	I_LOC
 חלפי רחל	Max_100/604_חלפי_רחל.txt	כיוון	I_LOC
 חלפי רחל	Max_100/604_חלפי_רחל.txt	אבא	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	דניאל	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	סין	I_LOC
 חלפי רחל	Max_100/604_חלפי_רחל.txt	גוזל	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	מאסות	I_ORG
 חלפי רחל	Max_100/604_חלפי_רחל.txt	עב"ם	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	יונה	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	וולך	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	סתם	I_ORG
 חלפי רחל	Max_100/604_חלפי_רחל.txt	בלתי	I_ORG
 חלפי רחל	Max_100/604_חלפי_רחל.txt	תבוני	I_ORG
 חלפי רחל	Max_100/604_חלפי_רחל.txt	בלתי	I_ORG
 חלפי רחל	Max_100/604_חלפי_רחל.txt	מעניין	I_ORG
 חלפי רחל	Max_100/604_חלפי_רחל.txt	גיון	I_ORG
 חלפי רחל	Max_100/604_חלפי_רחל.txt	נונסנס	I_ORG
 חלפי רחל	Max_100/604_חלפי_רחל.txt	הסינקדוכי	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	לוי	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	אשכול	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	פרס	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	ביאליק	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	אברהם	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	רחל	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	הירשפלד	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	אריאל	I_LOC
 חלפי רחל	Max_100/604_חלפי_רחל.txt	אבנר	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	ירושלים	I_LOC
 חלפי רחל	Max_100/604_חלפי_רחל.txt	מוסד	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	ביאליק	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	ירון	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	דן	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	בן	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	ברק	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	בלום	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	רות	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	פוסט	I_ORG
 חלפי רחל	Max_100/604_חלפי_רחל.txt	מודרני	I_ORG
 חלפי רחל	Max_100/604_חלפי_רחל.txt	שחם	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	עד	I_LOC
 חלפי רחל	Max_100/604_חלפי_רחל.txt	סינדרלה	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	בן	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	ברק	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	שניר	I_PERS
 חלפי רחל	Max_100/604_חלפי_רחל.txt	לאה	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	מיטלפונקט	I_ORG
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	הלל	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	יפו	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	חולון	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	נגיד	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	יפו	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	חולון	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	יעל	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	דן	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	אירופה	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	ישראל	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	פולין	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	יפו	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	יוסף	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	דוד	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	מיטלפונקט	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	חולון	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	בתלאביב	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	אוניברסיטה	I_ORG
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	תל	I_ORG
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	אביב	I_ORG
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	שיר	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	קשת	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	קשת	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	דרמה	I_ORG
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	גורודיש	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	ישראל	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	הלל	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	נאמן	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	רחוב	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	נחמני	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	תיאטרון	I_ORG
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	חיפה	I_ORG
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	ישראל	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	ישראל	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	זוהר	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	שרגא	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	הרה	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	כך	I_ORG
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	הרוקמאמי	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	שטח	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	יהושע	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	סובול	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	ויהי	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	הסילבסטר	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	אשקלון	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	סיני	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	גםבאיסמעיליה	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	ברלין	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	ביי	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	אפריקה	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	ישראל	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	אירופה	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	אבו	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	רודס	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	ורשה	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	פולין	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	לונדון	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	מיטלפונקט	I_ORG
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	שרגא	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	אוריין	I_ORG
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	דן	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	תל	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	אביב	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	מופ"ת	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	מקור	I_ORG
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	ORD1	I_ORG
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	יצחק	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	נגיד	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	חיים	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	קינר	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	תיאטרון	I_ORG
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	נגיד	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	תל	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	אביב	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	ספרא	I_LOC
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	צמיר	I_PERS
 מיטלפונקט הלל	Max_100/831_מיטלפונקט_הלל.txt	חמוטל	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	רותם	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	בודפשט	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	הונגריה	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	ניצה	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	בן	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	דב	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	בודפשט	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	הונגריה	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	אמה	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	אסתר	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	אליזבט	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	נצר	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	חת"ם	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	אביה	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	פנחס	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	פאול	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	ויינגרטן	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	אגודה	I_ORG
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	ישראל	I_ORG
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	הונגריה	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	רכבת	I_ORG
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	קסטנר	I_ORG
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	ברגן	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	בלזן	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	שווייץ	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	ארץ	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	ישראל	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	גר	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	גבעה	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	שמואל	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	בן	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	ברק	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	רכס	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	סטימצקי	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	רותם	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	גבריאלה	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	נהיה	I_ORG
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	הונגריה	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	רותם	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	אריה	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	גבריאלה	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	בנימין	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	אודסה	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	בצ'רנוביץ	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	רוסיה	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	מצ'רנוביץ	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	רוסיה	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	וינה	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	רוסיה	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	ארגנטינה	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	ברית	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	ארץ	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	ישראל	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	הירש	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	בןדוד	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	רוחמה	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	רותם	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	גרמני	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	ישראל	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	אנגלית	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	איטלקית	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	לוי	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	אשכול	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	רמה	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	גן	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	אוריין	I_ORG
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	דב	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	ניצה	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	הארץספרים	I_ORG
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	דוד	I_ORG
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	יערה	I_PERS
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	ישראל	I_LOC
 רותם יהודית	Max_100/1177_רותם_יהודית.txt	יעל	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	סרי	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	דן	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	ירושלים	I_LOC
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	אבידב	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	ליפסקר	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	ירושלים	I_LOC
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	התגורר	I_LOC
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	שכונה	I_LOC
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	הבוכרים	I_LOC
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	ירושלים	I_LOC
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	ניומן	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	תו	I_LOC
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	שמואל	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	יוסף	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	עגנון	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	ירושלים	I_LOC
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	קלרה	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	רפי	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	ריבע	I_ORG
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	אלף	I_ORG
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	נפתלי	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	סימן-טוב	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	מיכל	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	אדם	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	פולקלוריים	I_ORG
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	מישאל	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	הנסי	I_ORG
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	בכך	I_ORG
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	יפו	I_LOC
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	יפו	I_LOC
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	איזמיר	I_LOC
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	בלדר	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	ירושלים	I_LOC
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	בוכרית	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	חתונה	I_ORG
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	בוכרית	I_ORG
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	אביב	I_ORG
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	ארטור	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	אהב	I_ORG
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	כנוע	I_ORG
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	פולקלור	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	הומצא	I_ORG
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	רוויה	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	ופולקלורית	I_LOC
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	ארטור	I_LOC
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	דן	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	בניה	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	סרי	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	סימבולי	I_LOC
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	פרס	I_LOC
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	ברנר	I_LOC
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	ניומן	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	אוניברסיטה	I_ORG
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	בר	I_ORG
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	אילן	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	פרס	I_LOC
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	ספיר	I_LOC
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	פרס	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	ביאליק	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	אלכס	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	ס"א	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	חנן	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	דן	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	סרי	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	###NUMBER###	I_LOC
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	אבידב	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	דן	I_ORG
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	סרי	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	שקד	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	גרשון	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	דן	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	סרי	I_PERS
 סרי דןבניה	Max_100/935_סרי_דן-בניה.txt	ישראל	I_LOC
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	בירשטיין	I_ORG
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	פודלסקה	I_ORG
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	פולין	I_LOC
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	שחר	I_PERS
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	פינסקר	I_PERS
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	פודלסקה	I_ORG
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	פולין	I_LOC
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	נפתלי	I_PERS
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	מלך	I_LOC
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	יורברג	I_PERS
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	שומר	I_ORG
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	היגר	I_LOC
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	אוסטרליה	I_LOC
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	רוז	I_PERS
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	יוסל	I_PERS
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	ברגנר	I_PERS
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	ורשה	I_LOC
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	אוסטרליה	I_LOC
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	אוסטרליה	I_LOC
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	מרגנית	I_PERS
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	בירשטיין	I_PERS
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	ישראל	I_LOC
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	התיישב	I_LOC
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	קיבוץ	I_LOC
 בירשטיין יוסל	Max_100/205_בירשטיין_יוסל.txt	גבת	I_LOC
